Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
516,update issue template to add a note,0.60404015,Add a status bar to Editor component #538,,0
517,Merge remote-tracking branch 'origin/master' into fix-put,0.479406,- Support editing data files in sub-directories #349,,0
518,add title label,0.653374,Allow custom labels for collections in sidebar #515,,0
519,Merge pull request #351 from ashmaroli/raw-config,0.5560688,"Support editing raw config file via the interface #351, #370, #373, #377",,0
520,Bundle kramdown-parser-gfm gem when necessary,0.9999999,Bundle kramdown-parser-gfm gem when necessary,"This prevents a race condition with another thread calling site.process. Before, site.process had to complete before the response would be correct, which is quite unreliable. Instead, use the appropriate Jekyll classes to read the item.",1
521,Merge pull request #406 from ashmaroli/static-gem-sticker,0.5621183,StaticFilePicker for Metafields #345 ,,0
522,Pages endpoint should only return files that render to HTML.,0.8434516,Pages endpoint returns files that render to HTML (#210),,1
523,Refresh aesthetics of admin interface (#507),0.9941252,Refresh aesthetics of admin interface #507,,1
524,add a notification if invalid yaml provided for a data file,0.42988792,Fix bug where creating a nameless datafile zeros its content (#146),,0
525,update datafiles actions,0.64576197,Ability to create/update data files in all format #255 ,,0
526,expand appveyor.yml,0.5782201,Enable AppVeyor CI Builds,,0
527,remove unused vars,0.4998371,Remove unused action #559,,0
528,Merge pull request #210 from jekyll/html-only,0.56202334,Use Jekyll::PageWithoutAFile instead of our class #518,,0
529,Merge branch 'master' into data-files,0.56298053,- Support editing data files in sub-directories #349,,0
530,Merge pull request #224 from jekyll/auto-filename,0.5900968,Load static files directly from Jekyll server (#147),,0
531,ensure data files exists,0.4989228,Ability to create/update data files in all format #255 ,,0
532,Merge branch 'master' into namespace-sanity,0.44131804,- Support editing data files in sub-directories #349,,0
533,view static files in a new tab,0.6534093,Fix listing static files in index view #590 ,,0
534,respect am/pm rule,0.3862813,Add NPM dependency checker #253 ,,0
535,Merge pull request #307 from ivantsepp/master,0.56016064,Import site metadata into admin interface #543,,0
536,create dedicated script/fmt script,0.47218335,Add documentation for self-hosting #505,Improve spec site fixture,0
537,Merge pull request #280 from jekyll/encoding,0.54604536,Load static files directly from Jekyll server (#147),,0
538,fix install instructions,0.5319892,Fix URL to docs about installing plugins #495,,0
539,Processes site when writing files (#629),1.0000001,Processes site when writing files (#629),,1
540,"Revert ""Travis: Explicitly install gems to vendor/bundle""",0.53988105,Fix for compiled site not being distributed with the Gem ,,0
541,Merge pull request #123 from jekyll/docs-site,0.62870955,Load static files directly from Jekyll server (#147),"This prevents a race condition with another thread calling site.process. Before, site.process had to complete before the response would be correct, which is quite unreliable. Instead, use the appropriate Jekyll classes to read the item.",0
542,Merge pull request #177 from jekyll/issue-template,0.57355213,Update Jekyll server monkey-patch to mirror Core #499,,0
543,remove default filename for posts,0.5764282,Fix auto-generating filenames #273 ,,0
544,add Spanish localization strings,0.44591632,Export translations aggregate as a default module #550,,0
545,trim trailing and leading whitespace from metafield values as well,0.7502878,Preserve front matter types and trim extra whitespaces from keys and values in metafields  #378 ,,1
546,Merge pull request #262 from jekyll/prune-state,0.58578146,Refactor JekyllAdmin::Directory #522,,0
547,replace unicode temporarily,0.5509565,Remove redundant RuboCop configuration,Added SVG to file preview,0
548,replace inline messages,0.5601996,Modernize styling of notification messages #506,Fixes #317,0
549,release version,0.7800236,Initial pre-release version.,Disable markdown spellchecker,1
550,Merge branch 'master' into rubocop,0.5688256,Remove redundant RuboCop configuration,,0
551,Merge pull request #261 from jekyll/time,0.58355755,Use existing instance of Jekyll::Configuration #539,,0
552,Merge pull request #249 from jekyll/react-router,0.5440733,Refactor JekyllAdmin::Directory #522,,0
553,don't allow dragging images in dropzone,0.5006784,Allow previewing images with uppercase filenames #343 ,Spelling fix on CONTRIBUTING.md,0
554,add sh back,0.40660554,"- Restore null values in front matter, partially #378 ",Added an n. to the end of the 7th numbered line for the Submitting a pull request via Git command line section.,0
555,Merge pull request #278 from ashmaroli/tooltip,0.5553197,Add a tooltip to 'New metadata field' link #278 ,Release v0.4.0,0
556,"-f, not -9",0.37859625,Typo #434,,0
557,Merge pull request #240 from jekyll/confirm-navigation,0.5921566,Refactor JekyllAdmin::Directory #522,Interface update,0
558,Merge branch 'master' of https://github.com/jekyll/jekyll-admin,0.59046733,Mention new Jekyll Admin option #381 ,,0
559,add a data file to test onScroll margins,0.47206244,Add snapshot tests #424,"  currently, hovering a textarea element nested under .input-title and     .input-path results in a lower-contrast color and switches to a high-     contrast black in active state. This commit fixes this behaviour to     increase in contrast from normal state > hover state > active state.   currently, .input-title text-area and input-path text-area shares     many styles. This commit groups those shared styles. ",0
560,create collection frontend,0.528824,Collapse collection items in Sidebar #503,,0
561,update Breadcrumbs and InputPath,0.73262167,Refactor Breadcrumbs component #533,Interface update,1
562,serve pages and documents without frontmatter defaults,0.57548773,"Can't edit documents or pages in subfolders (#163, #150)","This allows us to emulate css-padding to a certain extent. The downside being its only activated by an onscroll function, ergo, only default padding until the user scrolls by a pixel at least.",0
563,implement actions for listing,0.40344068,Add a utility function to compute view page title #556,,0
564,Merge pull request #423 from jekyll/prop-types,0.6568295,Use existing instance of Jekyll::Configuration #539,,0
565,delete unused import,0.53419757,Remove unused action #559,Only allow files that render to HTML to be written as a Page,0
566,remove extra fixture,0.629689,Remove redundant RuboCop configuration,"Addresses #204 and #205. We are writing files that are considered Jekyll Pages but since #210 change, we should not allow the API to write anything that does not render to HTML",0
567,delete return-to-pwd script,0.46885687,Use fetch wrapper for DELETE requests to dispatch #578,Bring Redux Logger back,0
568,test rendering theme-indicator,0.5432127,Render icons in Button based on the type prop #541,,0
569,renaming,0.53978753,Rename normalize.css to normalize.scss,Make directory dates cross-browser,0
570,Use relative_path field in Document component,0.75245106,Add relative_path field in API response #521,,1
571,put meta-button attributes in one place,0.6664456,Refactor MetaButtons #549,Migrate to Webpack 2,0
572,implement notification system,0.80251396,Add notification system (#144),,1
573,specify a prefix for /admin,0.4520743,Import site metadata into admin interface #543,also bumps deps,0
574,Merge pull request #13 from jekyll/add-travis-yml,0.56281066,Use existing instance of Jekyll::Configuration #539,,0
575,New Issue Template,0.5808036,A few style fixes,Clear errors before unmounting,0
576,remove mock api,0.44132823,Remove file contents from all indexes (#138),,0
577,add admin prefix to styles.css,0.503935,Refresh aesthetics of admin interface #507,,0
578,Merge pull request #181 from codegaze/readme-windows-update,0.5265643,Update links in README to https:// protocol #488 (Thanks @coliff),Update screenshot,0
579,Merge pull request #264 from jekyll/active-route,0.5906359,Load static files directly from Jekyll server (#147),,0
580,update frontend routes,0.56006086,"Bump some frontend devDependencies #553, #570, #579",,0
581,change btn-toggle color to chocolate,0.34216103,Compact switch statement in Button component #542,,0
582,delete include_content option,0.5304165,Remove file contents from all indexes (#138),Add tooltip to path input about autogenerating,0
583,fix datepicker,0.8067157,"Fix datetime picker (#155, thanks @olivierlacan for reporting)",,1
584,site.process when deleting,0.5152919,Remove file contents from all indexes (#138),"by doing this, we can style the children elements easily",0
585,verbose bundler output please,0.48860103,Integrate bundlesize into test-suite #531,,0
586,spec/fixtures/site/Gemfile.lock file is not ignored,0.5330033,Fix listing static files in index view #590 ,,0
587,Mark lint-staged as a front-end devDependency (#552),0.99268603,Mark lint-staged as a front-end devDependency #552,,1
588,Use Icon component to render icons,0.84035015,Add Icon component to render icons consistently #544,Fix invalid ref prop for InputPath,1
589,use real api on start,0.5355753,API,,0
590,"after deletion, request index",0.6878173,Remove file contents from all indexes (#138),causes a bug while creating a datafile,0
591,initialize DataGUI based on Metafields,0.7243458,Autofocus to newly created metafields #410 ,List files & directories for collection & page APIs,1
592,Colorize inline code in MarkdownEditor,0.7591124,Add syntax highlighting to markdown editor #332 ,this was causing a bug where directory names were prepended twice,1
593,Migrate to webpack v4 (#502),0.9950059,Migrate to webpack v4 #502,,1
594,fix test description,0.7212677,Fix test warnings #251 ,,1
595,add validated action type,0.445962,Add Accordion component #532,,0
596,"Prevent unexpected file overwrites for collections, drafts and pages (#582)",0.9401807,"Prevent unexpected file overwrites for collections, drafts and pages #582 (Thanks @alzeih)",,1
597,remove webpack provideplugins,0.63269246,Migrate to webpack v4 #502,,0
598,Merge pull request #284 from jekyll/appveyor2,0.5237163,Use existing instance of Jekyll::Configuration #539,,0
599,guard against file not existing in the case of jekyll-redirect-from,0.5660975,Load static files directly from Jekyll server (#147),,0
600,finalize test files,0.48242366,Add snapshot tests #424,,0
601,remove extra sass imports,0.45920002,Rename normalize.css to normalize.scss,,0
602,Merge remote-tracking branch 'origin/master' into frontend-data-file-object,0.5135844,- Support editing data files in sub-directories #349,,0
603,Merge pull request #49 from jekyll/convert-ids,0.5690175,Use existing instance of Jekyll::Configuration #539,,0
604,Merge branch 'master' into static-files,0.55919814,Add directory support for static files #408,,0
605,Update markdown-editor preview styles,0.81899345,Improve Markdown editor styling #525,,1
606,implement helper components for editing,0.69567215,Add support for editing drafts via admin interface #367  ,,0
607,add ability to search content by title,0.55531883,Add a utility function to compute view page title #556,,0
608,implement a utility function for getting filename from path,0.5899427,Autogenerate filenames from title if not given #224 ,,0
609,inline comments,0.56021,Add syntax highlighting to markdown editor #332 ,,0
610,add notification & validation messages,0.7087431,Add notification system (#144),,1
611,Lock Rubygems on Travis to v3.0.6 (#562),0.5932721,Reduce Ruby 2.7 deprecation warnings (#603) ,,0
612,remove index.html from public,0.65940684,Remove file contents from all indexes (#138),,0
613,update screenshot in README,0.65742564,Update repo screenshot #293,,0
614,add missing turkish characters,0.3793068,Ensure a blank line at end of document #519,,0
615,metafields design tweaks (#234),0.9860895,Metafields design tweaks #234,npm startcallstest-server` which also has branding,1
616,Merge pull request #320 from jekyll/prevent-race-condition-on-change,0.5037869,Refactor JekyllAdmin::Directory #522,,0
617,add GUI editor to Configuration,0.67245984,Add support for editing drafts via admin interface #367  ,,0
618,implement ContentEdit for generic editing,0.604638,- Support editing data files in sub-directories #349,,0
619,remove require comment,0.47179425,Exclude next/previous contents from indexes (#154),,0
620,bundle analyzer,0.8138903,Webpack Bundle Analyzer #357 ,,1
621,Added inactive state class to save button,0.46185073,Remove unused action #559,,0
622,Merge pull request #42 from jekyll/frontend-api,0.5537062,Load static files directly from Jekyll server (#147),,0
623,Merge pull request #360 from ashmaroli/gui-plus,0.5562303,"Add GUI support for creating/editing Data files and Configuration #354 , #360, #362 , #366 (props to @ashmaroli 🎉 )",,0
624,Show datepicker if field key is date,0.5996752,"Fix datetime picker (#155, thanks @olivierlacan for reporting)",,0
625,add document sample to components' fixtures,0.6093348,Improved documentation source and styles,,0
626,Merge pull request #8 from jekyll/frontend,0.54110414,Refactor JekyllAdmin::Directory #522,,0
627,Merge pull request #131 from jekyll/release-tooling,0.5836679,Use existing instance of Jekyll::Configuration #539,,0
628,note for node version,0.6390981,Upgrade Node dependencies to allow using Node 10 #500,,0
629,add github link & current version to header,0.89688677,Add Github & current version links to site header #277 ,,1
630,"return raw jekyll config, not computed config",0.6815016,Use existing instance of Jekyll::Configuration #539,,0
631,update namespace on script/*,0.48851937,Redirect when the filename changes (#198),Minor documentation edits,0
632,allow setState for eslint,0.4947499,Prefer ES6 object-properties-shorthand syntax #569,,0
633,fix route path for new datafile,0.61383104,Strip leading slash from data file's path #527,,0
634,fix fixture http_url s,0.64596415,Fix URL to docs about installing plugins #495,,0
635,Merge pull request #309 from ashmaroli/interface-update,0.6241391,Interface improvements #308 #309 (props to @ashmaroli ),,0
636,update front end views,0.65828675,Fix side-buttons to viewport #398,Release v0.3.0,0
637,add issue template,0.63364935,Add CreateMarkdownPage component #561,,0
638,fix styles for form,0.6966833,A few style fixes,,0
639,Merge pull request #12 from jekyll/metafields,0.5569551,Use existing instance of Jekyll::Configuration #539,Frontend Improvements,0
640,Merge pull request #133 from jekyll/frontend-docs,0.5642665,Load static files directly from Jekyll server (#147),,0
641,update PUT actions,0.43678045,Update repo screenshot #293,,0
642,Initial commit,0.41122204,Build only commits to default branch #395 ,,0
643,Style metafields similar to DataGUI styles (#524),0.99651647,Style metafields similar to DataGUI styles #524,,1
644,update datafiles action to support multiple views,0.5636784,Ability to create/update data files in all format #255 ,,0
645,remove unused action type,0.79180276,Remove unused action #559,,1
646,Remove unused variable assignment,0.52828026,Remove redundant RuboCop configuration,,0
647,use const,0.44126734,Config cannot be read if outside of site source (#160),Appveyor fix,0
648,fix filename input,0.76178014,Fix auto-generating filenames #273 ,,1
649,Use rubocop-jekyll to enforce Jekyll's styles (#497),0.99525905,Use rubocop-jekyll to enforce Jekyll's styles #497 ,,1
650,remove extra variable,0.47049373,Remove redundant RuboCop configuration,,0
651,editable breadcrumbs for path field,0.61914575,Refactor Breadcrumbs component #533,,0
652,Merge pull request #18 from jekyll/tests,0.56224483,Use existing instance of Jekyll::Configuration #539,,0
653,fix dir field,0.49334446,Fix URL to docs about installing plugins #495,,0
654,Init jekyll-admin,0.7404153,Mention new Jekyll Admin option #381 ,,1
655,Improve documentation source and styles,0.9760274,Improved documentation source and styles,,1
656,Merge pull request #343 from jekyll/case-insensitive,0.5526098,Use existing instance of Jekyll::Configuration #539,,0
657,"make splat, content_type and base attr_reader",0.4958104,Render <button> when href attr will be undefined #557,,0
658,Merge pull request #248 from jekyll/messages,0.5593022,Use existing instance of Jekyll::Configuration #539,,0
659,Move common function in ducks to utility module (#535),0.9955554,Move common function in ducks to utility module #535,,1
660,Merge pull request #117 from jekyll/future-posts,0.5526479,Refactor JekyllAdmin::Directory #522,,0
661,Merge pull request #355 from ashmaroli/gitignore-patch,0.5583298,Use fetch wrapper for DELETE requests to dispatch #578,,0
662,Merge branch 'master' into app-config-feed,0.4193231,Enable AppVeyor CI Builds,,0
663,separate vendor styles,0.44363236,A few style fixes,,0
664,update routes for id,0.48953483,Fix for root API route returning an error,,0
665,ruby style fix,0.6342293,A few style fixes,,0
666,Merge pull request #50 from jekyll/front-matter-fixes,0.5736555,Refactor JekyllAdmin::Directory #522,,0
667,consistent labels,0.51889104,Allow custom labels for collections in sidebar #515,,0
668,Merge pull request #64 from jekyll/fix-start,0.5782064,Load static files directly from Jekyll server (#147),"With the option of editable, now breadcrumbs can display an input or a label",0
669,Merge pull request #323 from jekyll/file-path-helpers,0.64170563,Load static files directly from Jekyll server (#147),removing brace saves ~300kb,0
670,Merge pull request #14 from jekyll/travis-badge,0.4955911,Refactor JekyllAdmin::Directory #522,,0
671,Merge pull request #370 from jekyll/fix-error,0.5526944,Update Jekyll server monkey-patch to mirror Core #499,,0
672,add favicon,0.472422,Add Accordion component #532,,0
673,Initialize a new advanced metadata field for tags (#389),0.94330263,Render an advanced metadata field for tags #389,,1
674,component for editable content title,0.593867,Add support for editing drafts via admin interface #367  ,Fix encoding bug,0
675,Relax version constraints on Sinatra libraries (#680),1.0,Relax version constraints on Sinatra libraries (#680),,1
676,environment check,0.41698104,Add NPM dependency checker #253 ,,0
677,Bump some frontend devDependencies (#553),0.93594414,"Bump some frontend devDependencies #553, #570, #579",Fix uploading files on Windows,1
678,adapt components to api,0.66760194,API,,0
679,use breadcrumbs for data files' filename,0.50551784,Expose data file's basename as attribute name #512,,0
680,Merge pull request #215 from jekyll/design-tweaks,0.58042824,Use existing instance of Jekyll::Configuration #539,add a tooltip to 'New metadata field' link,0
681,add .travis.yml,0.50161797,Add a tooltip to 'New metadata field' link #278 ,,0
682,Refactor MetaButtons (#549),0.99444675,Refactor MetaButtons #549,,1
683,remove lib/jekyll/command.rb,0.5316168,Refactor JekyllAdmin::Directory #522,Documentation: Add Github & current version links to site header,0
684,Update documentation,0.7086483,Remake documentation site #271 ,,1
685,Use the front matter defaults computed by Jekyll (#585),0.9950786,Use the front matter defaults computed by Jekyll #585,,1
686,try installing node manually,0.66368246,Upgrade Node dependencies to allow using Node 10 #500,Fix auto-generating filenames,0
687,fix size of / in breadcrumbs,0.6660074,Refactor Breadcrumbs component #533,,0
688,remove screenshots,0.5550061,Update repo screenshot #293,conditionally alter new button label,0
689,update data file specs to expect urls,0.5557883,Expose http_url and api_url for all resources (#166),,0
690,fix scripts,0.5112809,Fix vulnerabilities via npm audit (#612) ,,0
691,add appveyor.yml,0.6655685,Enable AppVeyor CI Builds,,0
692,have travis use script/bootstrap and script/cibuild,0.48633936,Enable AppVeyor CI Builds,,0
693,Merge pull request #135 from DirtyF/no-result-messages,0.52532643,Use fetch wrapper for DELETE requests to dispatch #578,,0
694,Delete misplaced workflow config file,0.5449829,Fix a bug where data files get deleted when they're edited via the Raw Editor mode #486 (props to @lexoyo :+1:),,0
695,fix drafts document title,0.6096249,Add support for editing drafts via admin interface #367  ,,0
696,move conditions to outside of return function,0.4451592,Migrate to react-scripts #573 ,,0
697,dont use shell scripts,0.37823814,Enforce unix-style line-endings for *.js files #571,Remake: Documentation site,0
698,store extension within data file id,0.48754808,Add directory support for static files #408,,0
699,exclude next/previous from indexes,0.87449574,Exclude next/previous contents from indexes (#154),,1
700,add file preview component,0.6110692,Allow previewing images with uppercase filenames #343 ,,0
701,Merge pull request #154 from jekyll/remove-adjacent,0.5314426,Use Jekyll::PageWithoutAFile instead of our class #518,,0
702,Add Explorer component to render resource indexes (#514),0.9970671,Add Explorer component to render resource indexes #514,,1
703,add path to mock api,0.50161165,API,,0
704,remove file contents from all indexes,0.94992197,Remove file contents from all indexes (#138),,1
705,add lodash for deep cloning,0.3883707,Babel Bump & Prop Types & Lint #423,,0
706,allow CORS headers,0.41932517,"Add meta charset=""utf-8"" to the interface views. #485 (Thanks @RDIL)",,0
707,update spec file for actions,0.49885565,Update repo screenshot #293,,0
708,not found page,0.5474838,Add option to change homepage. It was opening pages before. (#617),,0
709,use top-level JekyllAdmin namespace,0.6887703,Refactor JekyllAdmin::Directory #522,Suppress noisy webpack output,0
710,pass empty string as an initial value for a new data file,0.51400894,Fix bug where creating a nameless datafile zeros its content (#146),,0
711,fix sorting documents,0.6850867,Sort documents by date reverse chronologically #254 ,Use 'monokai' theme in Editor component,0
712,use node-slug,0.51177573,Upgrade Node dependencies to allow using Node 10 #500,,0
713,Merge pull request #359 from jekyll/jest,0.58940005,Use existing instance of Jekyll::Configuration #539,Update LICENSE,0
714,Merge remote-tracking branch 'origin/master' into frontend-api,0.47446236,Import site metadata into admin interface #543,,0
715,Merge pull request #293 from jekyll/ss,0.54264987,Use existing instance of Jekyll::Configuration #539,,0
716,update spec files for Configuration and related,0.5804984,Update docs style #379 ,Code Refactoring,0
717,output bundler path before running tests,0.5703886,Integrate bundlesize into test-suite #531,,0
718,fix search,0.4932849,Allow searching without enter key press #589 ,,0
719,Merge pull request #185 from jekyll/fix-put-config,0.54568577,Load static files directly from Jekyll server (#147),,0
720,other minor changes,0.6075106,A few style fixes,Use nested routes for react-router,0
721,enable spellchecker,0.8320828,Enable spell checker for markdown editor #239 ,,1
722,do not sort documents in the front end,0.67133164,Sort documents by date reverse chronologically #254 ,Prune frontend state tree,0
723,migrate to jest,0.6403068,Migrate to Jest #359 ,,0
724,mobile friendly,0.51168925,User Interface,Show time if it is set in post list,0
725,Validate current resource type when creating them,0.47660667,Improved documentation source and styles,,0
726,bump versions,0.6820593,Bump Ace Editor #260 ,,0
727,test files,0.5561465,Add snapshot tests #424,,0
728,Add workflow to build gem and store as artifact,0.61449164,Use GitHub Actions to handle Continuous Integration and build the gem archive for publishing.,,0
729,fix DELETE request,0.58712614,Use fetch wrapper for DELETE requests to dispatch #578,,0
730,function refactoring,0.67163986,Intense code refactoring #323 ,,0
731,fix spec test,0.6975602,Fix test warnings #251 ,Bump ace editor,0
732,Merge pull request #339 from ashmaroli/metafield-patch,0.6092844,StaticFilePicker for Metafields #345 ,,0
733,Use fetch wrapper for DELETE requests to dispatch (#578),0.99293494,Use fetch wrapper for DELETE requests to dispatch #578,Sort documents by date reverse chronologically,1
734,Merge pull request #319 from ashmaroli/verbose-test-files,0.5394994,Accept additional arguments in script/test-server #584 (Thanks @alzeih),,0
735,use forwardable and alias_method,0.3812741,Optimize API Hash objects #528,Minor improvements for the front end,0
736,improve test descriptions,0.50386435,Add snapshot tests #424,,0
737,other route templates,0.49359873,Add tooltip to path input about autogenerating #291 ,,0
738,Merge pull request #66 from jekyll/prefix-rename,0.56801426,Refactor JekyllAdmin::Directory #522,,0
739,Merge pull request #4 from jekyll/init-frontend,0.5274974,Refactor JekyllAdmin::Directory #522,,0
740,Merge pull request #455 from eltrino/master,0.4256112,Add Accordion component #532,"fixes: Warning: Failed prop type: Invalid prop value of type object supplied to ReactAce, expected string.",0
741,read raw_content in UTF-8,0.41725504,Fix encoding bug on Windows #280 ,,0
742,add admin prefix to bundle.js,0.53932047,Import site metadata into admin interface #543,,0
743,Merge branch 'master' into 'raw-config',0.50129396,- Support editing raw config file without losing comments #351,,0
744,add failing test with binary file,0.5564642,Write files with binary mode #405 ,,0
745,Edit contents in test posts,0.5387161,- Support editing raw config file without losing comments #351,this issue is fixed with react-router v3.0.0,0
746,remove unused underscore,0.57714075,Remove duplicate styles b/w datagui and metafields #577,,0
747,Merge pull request #211 from jekyll/documents-index,0.5618652,Load static files directly from Jekyll server (#147),,0
748,Reduce line-length in documentation's index page,0.5401665,Improved documentation source and styles,,0
749,remove unnecessary prop type,0.58220625,Remove redundant RuboCop configuration,Use raw_content for PUT requests to support other formats,0
750,Merge remote-tracking branch 'origin/master' into race,0.4027034,Disable watch to prevent race condition between threads calling site.process #320 ,,0
751,Merge pull request #327 from buren/sv-lang,0.48528084,Use Yarn to manage dependencies #576,,0
752,Remove redundant RuboCop configuration,0.9999999,Remove redundant RuboCop configuration,,1
753,add action types,0.47524875,Add Accordion component #532,,0
754,move trimming to reducer,0.54701287,Reduce production bundle size from 4MB to 2.4MB #358 ,,0
755,set version to 0.1.0.pre,0.68968916,Initial pre-release version.,,0
756,apply api changes to pages & collections,0.6207212,List files & directories for collection & page APIs #281 .,,0
757,Merge pull request #326 from DirtyF/locale-fr,0.48937744,Use fetch wrapper for DELETE requests to dispatch #578,Release v0.2.0,0
758,fix bug where empty title makes the input invisible,0.6178846,Show slug for document listing in case title is empty (#180),,0
759,show filename when deleting a static file,0.62543684,Allow selecting static files in MarkdownEditor #565, add dependency badge,0
760,Merge branch 'master' into improve_monkeypatch,0.551397,Monkeypatch start_up_webrick instead of process #228,Fix test warnings,0
761,Manipulate Metrics/PerceivedComplexity as required,0.37997332,Convert DataGUI into a bona fide component #546,,0
762,fix undefined defaults error,0.4876694,Support front matter defaults in the front end #337 ,Deprecate documents endpoint completely,0
763,Render pointer cursor on hovering over accordion,0.4186051,Render icons in Button based on the type prop #541,,0
764,add rubocop to gemspec,0.50532484,Remove redundant RuboCop configuration,,0
765,Add npm dependency checker (#253),0.95304894,Add NPM dependency checker #253 ,Update react-router to remove deprecation warnings in the console,1
766,RuboCop: Exclude ruby files in vendor directory,0.62758887,Remove redundant RuboCop configuration,,0
767,add test for extensioned data files,0.4875449,Add directory support for static files #408,Separate frontend messages into a file,0
768,improve helper function and test for dotfile paths,0.4641805,Allow selecting static files in MarkdownEditor #565,,0
769,Merge remote-tracking branch 'origin/master' into confirm-navigation,0.43268788,Import site metadata into admin interface #543,,0
770,implement containers for editing,0.585163,- Support editing data files in sub-directories #349,,0
771,Merge branch 'master' into notifications,0.47123015,Add notification system (#144),,0
772,Merge pull request #255 from jekyll/datafiles,0.6408502,Load static files directly from Jekyll server (#147),,0
773,Merge pull request #308 from ashmaroli/interface-update,0.6364788,Interface improvements #308 #309 (props to @ashmaroli ),Confirm navigation if there are unsaved changes,0
774,delete message state,0.49584803,Use fetch wrapper for DELETE requests to dispatch #578,,0
775,update components documentation,0.65577567,Remake documentation site #271 ,,0
776,controllable edit components,0.61758614,Add support for editing drafts via admin interface #367  ,,0
777,Merge pull request #416 from Strangehill/add-spanish-strings,0.45640007,Render an advanced metadata field for tags #389,,0
778,Have Datafiles.js be consistent with similar views,0.48905814,Style metafields similar to DataGUI styles #524,,0
779,add actions and reducers for controlled edit components,0.63350093,- Support editing data files in sub-directories #349,Enable spell checker for markdown editor,0
780,Bump deps (#231),0.7589829,Bump dependencies #231 #249 ,,1
781,allow previewing images with uppercase filenames,0.9383189,Allow previewing images with uppercase filenames #343 ,,1
782,fix typo in code comment,0.5397283,Add syntax highlighting to markdown editor #332 ,,0
783,apply components to containers,0.5049952,Integrate bundlesize into test-suite #531,Stub index for integration test,0
784,load static files directly from Jekyll server,0.95499337,Load static files directly from Jekyll server (#147),,1
785,use front_matterfield for updating,0.55105615,Metafields design tweaks #234,,0
786,centralize file manipulation methods in file helper,0.59689856,- Support editing data files in sub-directories #349,fix z-index bug in classname meta-buttons,0
787,style messages from <Errors />,0.68666756,Stylish error messages #376 ,,0
788,Merge pull request #51 from jekyll/no-defaults-for-document-lists,0.60509944,Use Jekyll::PageWithoutAFile instead of our class #518,,0
789,have travis use a ruby build,0.34210545,Use rubocop-jekyll to enforce Jekyll's styles #497 , add toolbar save icon for markdown editor,0
790,more debug output,0.5632191,Ignore npm-debug logs with additional extension #355 ,,0
791,fix path,0.59916496,Fix for root API route returning an error,,0
792,delete deprecated documents endpoint,0.8148916,Deprecate documents endpoint completely #250,,1
793,init front-end,0.54013884,Support front matter defaults in the front end #337 ,,0
794,fix errors,0.6121365,Fix test warnings #251 , Bump deps & edit package.json fields,0
795,added livereload call to server startup,0.45336595,Add documentation for self-hosting #505,Add yarn.lock file,0
796,Create FUNDING.yml,0.51139367,Add CreateMarkdownPage component #561,,0
797,add manual upload link,0.5989188,Add CreateMarkdownPage component #561,we need to require jekyll ~> 3.3 for start_up_webrick to be present,0
798,reverse diff DataGUI and MetaFields,0.6908071,Style metafields similar to DataGUI styles #524,update css for 'date' metafield,0
799,Minor style corrections for MarkdownEditor,0.84311867,Improve Markdown editor styling #525,Use original SimpleMDE,1
800,rubocop: exclude node_modules,0.65816504,Remove redundant RuboCop configuration,,0
801,add form validation helper functions,0.5315902,Enable spell checker for markdown editor #239 ,,0
802,directory_path should be private,0.45597488,Return static file's relative_path not http_url #555,,0
803,add a tooltip to 'new metafields' link,0.80544055,Add a tooltip to 'New metadata field' link #278 ,,1
804,fix styles,0.87200356,A few style fixes,,1
805,Merge pull request #27 from jekyll/always-return-index,0.5005132,Use existing instance of Jekyll::Configuration #539,,0
806,Merge pull request #356 from jekyll/reset,0.5700078,Refactor JekyllAdmin::Directory #522,,0
807,update specs,0.5793364,Update repo screenshot #293,Autogenerate filename from title if not given,0
808,Merge branch 'master' into travis-badge,0.3519656,Build only commits to default branch #395 ,,0
809,Merge pull request #216 from jekyll/release-0.1.1,0.573354,Add support for Jekyll 4.0 #492 (Thanks @zocoi),,0
810,Merge pull request #314 from jekyll/spellcheck,0.5772498,Refactor JekyllAdmin::Directory #522,,0
811,Merge branch 'master' into data-dir-patch,0.55502456,- Support editing data files in sub-directories #349,,0
812,dont try to parse front matter of binary files,0.5622065,Write files with binary mode #405 ,,0
813,add list component,0.60105455,Add Accordion component #532,,0
814,exclude root level directories without drafts,0.5518247,Remove file contents from all indexes (#138),Update package to allow running script on windows,0
815,Removed unused variables,0.5811434,Remove unused action #559,,0
816,Ensure a blank line at end of document (#519),0.9932637,Ensure a blank line at end of document #519,Release v0.1.1,1
817,delete unused variable,0.5643674,Remove unused action #559,,0
818,Merge pull request #170 from jekyll/ci-build,0.5633861,Use existing instance of Jekyll::Configuration #539,Design tweaks,0
819,Use Yarn to manage dependencies (#576),0.992407,Use Yarn to manage dependencies #576,,1
820,output page path,0.62694407,Pages endpoint returns files that render to HTML (#210),,0
821,Refactor Breadcrumbs component (#533),0.99456155,Refactor Breadcrumbs component #533,Update front-end to a sleek interface,1
822,use lowercase,0.43603027,Use SimpleMDE instead of its fork #226,New Issue Template,0
823,Merge pull request #235 from jekyll/stub-index,0.57419544,Use existing instance of Jekyll::Configuration #539,Pages endpoint should only return files that render to HTML.,0
